SYMBOL,COMPANY NAME,SERIES,PURPOSE,FACE VALUE,EX-DATE,RECORD DATE,BOOK CLOSURE START DATE,BOOK CLOSURE END DATE,dividend_amount
TCS,Tata Consultancy Services Limited,EQ,Interim Dividend - Rs 9 Per Share,1,19-Oct-23,19-Oct-23,-,-,9
TCS,Tata Consultancy Services Limited,EQ,Interim Dividend - Rs 9 Per Share Special Dividend - Rs 18 Per Share,1,19-Jan-24,19-Jan-24,-,-,9
TCS,Tata Consultancy Services Limited,EQ,Dividend - Rs 28 Per Share,1,16-May-24,16-May-24,-,-,28
TCS,Tata Consultancy Services Limited,EQ,Interim Dividend - Rs 10 Per Share,1,19-Jul-24,20-Jul-24,-,-,10
TECHM,Tech Mahindra Limited,EQ,Interim Dividend-15%     Purpose Revised,5,21-Mar-07,22-Mar-07,-,-,0.75
TECHM,Tech Mahindra Limited,EQ,Agm/Dividend-55%,5,17-Jul-08,-,19-Jul-08,22-Jul-08,2.75
TECHM,Tech Mahindra Limited,EQ,Interim Dividend - 40%   Purpose Revised,5,27-Oct-08,29-Oct-08,-,-,2
TECHM,Tech Mahindra Limited,EQ,Annual General Meeting And Dividend Rs.4/- Per Share,5,04-Aug-11,-,08-Aug-11,12-Aug-11,4
TECHM,Tech Mahindra Limited,EQ,Annual General Meeting/Dividend Rs 4 Per Share,5,02-Aug-12,-,06-Aug-12,10-Aug-12,4
TECHM,Tech Mahindra Limited,EQ,Annual General Meeting / Dividend - Rs 5/- Per Share,5,19-Sep-13,-,23-Sep-13,26-Sep-13,5
TECHM,Tech Mahindra Limited,EQ,Annual General Meeting/Dividend Rs 20/- Per Share,5,25-Jul-14,-,29-Jul-14,01-Aug-14,20
TECHM,Tech Mahindra Limited,EQ,Annual General Meeting/ Dividend - Rs 6/- Per Share,5,23-Jul-15,-,25-Jul-15,28-Jul-15,6
TECHM,Tech Mahindra Limited,EQ, Annual General Meeting/Final Dividend Rs 6/- Per Share And Special Dividend Rs 6/- Per Share,5,28-Jul-16,-,30-Jul-16,02-Aug-16,6
TECHM,Tech Mahindra Limited,EQ, Annual General Meeting/ Dividend -Rs 9/- Per Share,5,27-Jul-17,-,29-Jul-17,01-Aug-17,9
TECHM,Tech Mahindra Limited,EQ, Annual General Meeting/Dividend- Rs 14 Per Share,5,26-Jul-18,-,28-Jul-18,31-Jul-18,14
TECHM,Tech Mahindra Limited,EQ, Annual General Meeting/Dividend Rs 14 Per Share,5,25-Jul-19,-,27-Jul-19,31-Jul-19,14
TECHM,Tech Mahindra Limited,EQ, Interim Dividend - Rs 10 Per Share,5,02-Mar-20,03-Mar-20,-,-,10
TECHM,Tech Mahindra Limited,EQ, Annual General Meeting/Dividend - Rs 5 Per Share,5,23-Jul-20,-,25-Jul-20,28-Jul-20,5
TECHM,Tech Mahindra Limited,EQ, Special Dividend - Rs 15 Per Share,5,29-Oct-20,02-Nov-20,-,-,15
TECHM,Tech Mahindra Limited,EQ, Annual General Meeting/Dividend - Rs 15 Per Share Special Dividend 15 Per Share,5,23-Jul-21,-,27-Jul-21,30-Jul-21,15
TECHM,Tech Mahindra Limited,EQ, Special Dividend - Rs 15 Per Share,5,02-Nov-21,05-Nov-21,-,-,15
TECHM,Tech Mahindra Limited,EQ,Annual General Meeting/Special Dividend - Rs 15 Per Share/Dividend - Rs 15 Per Share,5,21-Jul-22,-,23-Jul-22,26-Jul-22,15
TECHM,Tech Mahindra Limited,EQ,Special Dividend - Rs 18 Per Share,5,09-Nov-22,10-Nov-22,-,-,18
TECHM,Tech Mahindra Limited,EQ,Annual General Meeting/Dividend - Rs  32 Per Share,5,21-Jul-23,-,22-Jul-23,27-Jul-23,32
TECHM,Tech Mahindra Limited,EQ,Interim Dividend - Rs 12 Per Share,5,02-Nov-23,02-Nov-23,-,-,12
TECHM,Tech Mahindra Limited,EQ,Annual General Meeting/Dividend - Rs 28 Per Share,5,19-Jul-24,-,20-Jul-24,26-Jul-24,28
TITAN,Titan Company Limited,EQ,Agm/Dividend-20%,1,12-Aug-05,-,17-Aug-05,31-Aug-05,0.2
TITAN,Titan Company Limited,EQ,Agm/Dividend-30%,1,04-Aug-06,-,08-Aug-06,21-Aug-06,0.3
TITAN,Titan Company Limited,EQ,Agm/Dividend-50%,1,11-Jul-07,-,13-Jul-07,27-Jul-07,0.5
TITAN,Titan Company Limited,EQ,Agm/Dividend - 80%,1,15-Jul-08,-,17-Jul-08,31-Jul-08,0.8
TITAN,Titan Company Limited,EQ,Dividend-Rs.15/- Per Share,1,09-Jul-10,-,13-Jul-10,27-Jul-10,15
TITAN,Titan Company Limited,EQ,Dividend-Rs.1.25 Per Share,1,22-Jul-11,-,26-Jul-11,28-Jul-11,1.25
TITAN,Titan Company Limited,EQ,Annual General Meeting /Dividend Rs. 1.75 Per Share,1,13-Jul-12,-,17-Jul-12,31-Jul-12,1.75
TITAN,Titan Company Limited,EQ,Annual General Meeting/Dividend Rs 2.10/- Per Share,1,16-Jul-13,-,18-Jul-13,01-Aug-13,2.1
TITAN,Titan Company Limited,EQ,Annual General Meeting / Dividend - Rs 2.10/- Per Share,1,15-Jul-14,-,17-Jul-14,01-Aug-14,2.1
TITAN,Titan Company Limited,EQ,Annual General Meeting/Dividend - Rs 2.30/- Per Share,1,17-Jul-15,-,21-Jul-15,31-Jul-15,2.3
TITAN,Titan Company Limited,EQ, Interim Dividend - Rs 2.20/- Per Share (Purpose Revised),1,22-Mar-16,24-Mar-16,-,-,2.2
TITAN,Titan Company Limited,EQ, Dividend - Rs 2.60 Per Share,1,24-Jul-17,-,26-Jul-17,03-Aug-17,2.6
TITAN,Titan Company Limited,EQ, Annual General Meeting/Dividend- Rs 3.75 Per Share,1,23-Jul-18,-,25-Jul-18,03-Aug-18,3.75
TITAN,Titan Company Limited,EQ, Annual General Meeting/ Dividend - Rs 5 Per Share,1,29-Jul-19,-,31-Jul-19,06-Aug-19,5
TITAN,Titan Company Limited,EQ, Annual General Meeting/Dividend - Rs 4 Per Share,1,03-Aug-20,-,05-Aug-20,11-Aug-20,4
TITAN,Titan Company Limited,EQ, Annual General Meeting/Dividend - Rs 4 Per Share,1,22-Jul-21,-,24-Jul-21,02-Aug-21,4
TITAN,Titan Company Limited,EQ,Annual General Meeting/Dividend - Rs 7.50 Per Share,1,08-Jul-22,-,12-Jul-22,26-Jul-22,7.5
TITAN,Titan Company Limited,EQ,Annual General Meeting/Dividend - Rs 10 Per Share,1,13-Jul-23,-,14-Jul-23,01-Aug-23,10
TITAN,Titan Company Limited,EQ,Annual General Meeting/Dividend - Rs 11 Per Share,1,27-Jun-24,-,28-Jun-24,12-Jul-24,11
TRENT,Trent Limited,EQ,Dividend - 70%,1,16-Jul-08,-,18-Jul-08,29-Jul-08,0.7
TRENT,Trent Limited,EQ,Annual General Meeting And Dividend Rs.6.50 Per Share,1,09-Aug-10,-,11-Aug-10,12-Aug-10,6.5
TRENT,Trent Limited,EQ,Annual General Meeting And Dividend Rs.7.50 Per Share,1,18-Jul-11,-,20-Jul-11,22-Jul-11,7.5
TRENT,Trent Limited,EQ,Annual General Meeting/ Dividend Rs 6.50 Per Share,1,23-Jul-12,-,25-Jul-12,27-Jul-12,6.5
TRENT,Trent Limited,EQ,Annual General Meeting/Dividend Rs 7/- Per Equity Share,1,15-Jul-13,-,17-Jul-13,19-Jul-13,7
TRENT,Trent Limited,EQ,Annual General Meeting / Dividend - Rs 7/- Per Share,1,04-Aug-14,-,06-Aug-14,08-Aug-14,7
TRENT,Trent Limited,EQ,Annual General Meeting/Final Dividend Rs.7.50/- Per Share/Special Dividend Rs.2.50/- Per Share,1,27-Jul-15,-,29-Jul-15,31-Jul-15,7.5
TRENT,Trent Limited,EQ, Interim Dividend - Rs 9/- Per Share (Purpose Revised),1,17-Mar-16,19-Mar-16,-,-,9
TRENT,Trent Limited,EQ, Annual General Meeting/Dividend - Re 1/- Per Share,1,19-Jul-17,-,21-Jul-17,25-Jul-17,1
TRENT,Trent Limited,EQ, Annual General Meeting/Dividend- Rs 1.15 Per Share,1,27-Jul-18,-,31-Jul-18,02-Aug-18,1.15
TRENT,Trent Limited,EQ, Annual General Meeting/Dividend - Rs 1.30 Per Share,1,19-Jul-19,-,23-Jul-19,25-Jul-19,1.3
TRENT,Trent Limited,EQ, Annual General Meeting/Dividend - Re 1 Per Share,1,24-Jul-20,-,28-Jul-20,30-Jul-20,1
TRENT,Trent Limited,EQ, Annual General Meeting/Dividend - Re 0.60 Per Share,1,09-Jul-21,-,13-Jul-21,15-Jul-21,0.6
TRENT,Trent Limited,EQ,Interim Dividend - Rs 0.60 Per Share,1,22-Feb-22,23-Feb-22,-,-,0.6
TRENT,Trent Limited,EQ,Dividend- Rs 1.1 Per Share,1,20-May-22,23-May-22,-,-,1.1
TRENT,Trent Limited,EQ,Dividend - Rs 2.20 Per Share,1,25-May-23,25-May-23,-,-,2.2
TRENT,Trent Limited,EQ,Dividend - Rs 3.20 Per Share,1,22-May-24,22-May-24,-,-,3.2
ULTRACEMCO,UltraTech Cement Limited,EQ,Dividend-Re.0.75 Per Sh.,10,11-Aug-05,-,13-Aug-05,24-Aug-05,0.75
ULTRACEMCO,UltraTech Cement Limited,EQ,Agm/Dividend - 50%,10,09-Jul-08,-,11-Jul-08,18-Jul-08,5
ULTRACEMCO,UltraTech Cement Limited,EQ,Final Dividend-Rs.6/- Per Share,10,21-Jun-10,-,23-Jun-10,30-Jun-10,6
ULTRACEMCO,UltraTech Cement Limited,EQ,Dividend Rs 6 Per Share,10,25-Aug-11,-,27-Aug-11,09-Sep-11,6
ULTRACEMCO,UltraTech Cement Limited,EQ,Annual General Meeting And Dividend Rs.8/- Per Share,10,17-Aug-12,-,22-Aug-12,30-Aug-12,8
ULTRACEMCO,UltraTech Cement Limited,EQ,Annual General Meeting And Dividend Rs.9/- Per Share,10,17-Jul-13,-,19-Jul-13,29-Jul-13,9
ULTRACEMCO,UltraTech Cement Limited,EQ,Annual General Meeting/Dividend - Rs.9/- Per Share,10,24-Jul-14,-,26-Jul-14,06-Aug-14,9
ULTRACEMCO,UltraTech Cement Limited,EQ,Annual General Meeting/ Dividend - Rs 9/- Per Share,10,14-Aug-15,-,18-Aug-15,28-Aug-15,9
ULTRACEMCO,UltraTech Cement Limited,EQ, Annual General Meeting/ Dividend  -Rs 9.50/- Per Share,10,04-Jul-16,-,07-Jul-16,19-Jul-16,9.5
ULTRACEMCO,UltraTech Cement Limited,EQ, Annual General Meeting/Dividend  - Rs 10 Per Share,10,10-Jul-17,-,12-Jul-17,18-Jul-17,10
ULTRACEMCO,UltraTech Cement Limited,EQ, Annual General Meeting/Dividend- Rs 10.50 Per Share,10,10-Jul-18,-,12-Jul-18,18-Jul-18,10.5
ULTRACEMCO,UltraTech Cement Limited,EQ, Annual General Meeting/Dividend - Rs 11.50 Per Share,10,10-Jul-19,-,12-Jul-19,18-Jul-19,11.5
ULTRACEMCO,UltraTech Cement Limited,EQ, Annual General Meeting/Dividend - Rs 13 Per Share,10,29-Jul-20,-,31-Jul-20,12-Aug-20,13
ULTRACEMCO,UltraTech Cement Limited,EQ, Annual General Meeting/Dividend - Rs 37 Per Share,10,02-Aug-21,-,04-Aug-21,18-Aug-21,37
ULTRACEMCO,UltraTech Cement Limited,EQ,Annual General Meeting/Dividend - Rs 38 Per Share,10,02-Aug-22,-,04-Aug-22,17-Aug-22,38
ULTRACEMCO,UltraTech Cement Limited,EQ,Annual General Meeting/Dividend - Rs  38 Per Share,10,27-Jul-23,-,28-Jul-23,11-Aug-23,38
ULTRACEMCO,UltraTech Cement Limited,EQ,Annual General Meeting/Dividend - Rs 70 Per Share,10,30-Jul-24,-,31-Jul-24,14-Aug-24,70
WIPRO,Wipro Limited,EQ,Agm/ Dividend-Rs.5 Per Sh,2,29-Jun-05,-,01-Jul-05,11-Jul-05,5
WIPRO,Wipro Limited,EQ,Bonus 2:3 And Final Dividend Rs.6/- Per Share,2,15-Jun-10,16-Jun-10,-,-,6
WIPRO,Wipro Limited,EQ,Interim Dividend-Rs.2/- Per Share (Purpose Revised),2,27-Jan-11,28-Jan-11,-,-,2
WIPRO,Wipro Limited,EQ,Annual General Meeting And Dividend Rs.4/- Per Share,2,29-Jun-11,-,01-Jul-11,19-Jul-11,4
WIPRO,Wipro Limited,EQ,Interim Dividend Rs.2/- Per Share (Purpose Revised),2,24-Jan-12,25-Jan-12,-,-,2
WIPRO,Wipro Limited,EQ,Annual General Meeting And Dividend Rs.4/- Per Share,2,28-Jun-12,-,01-Jul-12,23-Jul-12,4
WIPRO,Wipro Limited,EQ,Interim Dividend Rs 2 Per Share (Purpose Revised),2,23-Jan-13,25-Jan-13,-,-,2
WIPRO,Wipro Limited,EQ,Annual General Meeting / Final Dividend Rs.5 Per Equity Share,2,27-Jun-13,-,01-Jul-13,22-Jul-13,5
WIPRO,Wipro Limited,EQ,Interim Dividend - Rs 3/- Per Share (Purpose Revised),2,22-Jan-14,23-Jan-14,-,-,3
WIPRO,Wipro Limited,EQ,Annual General Meeting And Final Dividend- Rs.5/- Per Share (Bc Start Date Revised),2,21-Jul-14,-,23-Jul-14,23-Jul-14,5
WIPRO,Wipro Limited,EQ,Interim Dividend - Rs 5/- Per Share (Purpose Revised),2,22-Jan-15,23-Jan-15,-,-,5
WIPRO,Wipro Limited,EQ,Annual General Meeting/ Dividend - Rs 7/- Per Share,2,20-Jul-15,-,22-Jul-15,22-Jul-15,7
WIPRO,Wipro Limited,EQ, Interim Dividend - Rs 5/- Per Share (Purpose Revised),2,25-Jan-16,27-Jan-16,-,-,5
WIPRO,Wipro Limited,EQ, Annual General Meeting/ Dividend - Re 1/- Per Share,2,11-Jul-16,-,13-Jul-16,14-Jul-16,1
WIPRO,Wipro Limited,EQ, Interim Dividend Rs 2/- Per Share (Purpose Revised),2,02-Feb-17,03-Feb-17,-,-,2
WIPRO,Wipro Limited,EQ, Interim Dividend - Re 1 Per Share (Purpose Revised),2,31-Jan-18,01-Feb-18,-,-,1
WIPRO,Wipro Limited,EQ, Interim Dividend - Re 1 Per Share,2,29-Jan-19,30-Jan-19,-,-,1
WIPRO,Wipro Limited,EQ, Interim Dividend - Re 1 Per Share,2,24-Jan-20,27-Jan-20,-,-,1
WIPRO,Wipro Limited,EQ, Interim Dividend - Re 1 Per Share,2,22-Jan-21,25-Jan-21,-,-,1
WIPRO,Wipro Limited,EQ,Interim Dividend - Re 1 Per Share,2,21-Jan-22,24-Jan-22,-,-,1
WIPRO,Wipro Limited,EQ,Interim Dividend - Rs 5 Per Share,2,05-Apr-22,06-Apr-22,-,-,5
WIPRO,Wipro Limited,EQ,Interim Dividend - Re  1 Per Share,2,24-Jan-23,25-Jan-23,-,-,1
WIPRO,Wipro Limited,EQ,Interim Dividend - Re 1 Per Share,2,24-Jan-24,24-Jan-24,-,-,1
