,symbol,companyName,industry,isFNOSec,isETFSec,isDelisted,isin,index
4105,SIEMENS,Siemens Limited,Heavy Electrical Equipment,True,False,False,INE003A01024,NIFTY INFRASTRUCTURE
4106,INDHOTEL,The Indian Hotels Company Limited,Hotels & Resorts,True,False,False,INE053A08081,NIFTY INFRASTRUCTURE
4107,ADANIPORTS,Adani Ports and Special Economic Zone Limited,Port & Port services,True,False,False,INE742F01042,NIFTY INFRASTRUCTURE
4108,CUMMINSIND,Cummins India Limited,Compressors Pumps & Diesel Engines,True,False,False,INE298A01020,NIFTY INFRASTRUCTURE
4109,GODREJPROP,Godrej Properties Limited,Residential Commercial Projects,True,False,False,INE484J01027,NIFTY INFRASTRUCTURE
4110,TATAPOWER,Tata Power Company Limited,Integrated Power Utilities,True,False,False,INE245A01021,NIFTY INFRASTRUCTURE
4111,AMBUJACEM,Ambuja Cements Limited,Cement & Cement Products,True,False,False,INE079A01024,NIFTY INFRASTRUCTURE
4112,BHARATFORG,Bharat Forge Limited,Auto Components & Equipments,True,False,False,INE465A01025,NIFTY INFRASTRUCTURE
4113,MOTHERSON,Samvardhana Motherson International Limited,Auto Components & Equipments,True,False,False,INE775A01035,NIFTY INFRASTRUCTURE
4114,INDUSTOWER,Indus Towers Limited,Telecom - Infrastructure,True,False,False,INE121J01017,NIFTY INFRASTRUCTURE
4115,INDIGO,InterGlobe Aviation Limited,Airline,True,False,False,INE646L01027,NIFTY INFRASTRUCTURE
4116,CONCOR,Container Corporation of India Limited,Logistics Solution Provider,True,False,False,INE111A01025,NIFTY INFRASTRUCTURE
4117,APOLLOHOSP,Apollo Hospitals Enterprise Limited,Hospital,True,False,False,INE437A01024,NIFTY INFRASTRUCTURE
4118,IRCTC,Indian Railway Catering And Tourism Corporation Limited,Tour Travel Related Services,True,False,False,INE335Y01020,NIFTY INFRASTRUCTURE
4119,RELIANCE,Reliance Industries Limited,Refineries & Marketing,True,False,False,INE002A01018,NIFTY INFRASTRUCTURE
4120,DLF,DLF Limited,Residential Commercial Projects,True,False,False,INE271C01023,NIFTY INFRASTRUCTURE
4121,LT,Larsen & Toubro Limited,Civil Construction,True,False,False,INE018A01030,NIFTY INFRASTRUCTURE
4122,NTPC,NTPC Limited,Power Generation,True,False,False,INE733E07JE0,NIFTY INFRASTRUCTURE
4123,ONGC,Oil & Natural Gas Corporation Limited,Oil Exploration & Production,True,False,False,INE213A01029,NIFTY INFRASTRUCTURE
4124,IOC,Indian Oil Corporation Limited,Refineries & Marketing,True,False,False,INE242A01010,NIFTY INFRASTRUCTURE
4125,ULTRACEMCO,UltraTech Cement Limited,Cement & Cement Products,True,False,False,INE481G01011,NIFTY INFRASTRUCTURE
4126,BPCL,Bharat Petroleum Corporation Limited,Refineries & Marketing,True,False,False,INE029A01011,NIFTY INFRASTRUCTURE
4127,GRASIM,Grasim Industries Limited,Cement & Cement Products,True,False,False,INE047A01021,NIFTY INFRASTRUCTURE
4128,SHREECEM,SHREE CEMENT LIMITED,Cement & Cement Products,True,False,False,INE070A01015,NIFTY INFRASTRUCTURE
4129,MRF,MRF Limited,Tyres & Rubber Products,True,False,False,INE883A01011,NIFTY INFRASTRUCTURE
4130,GAIL,GAIL (India) Limited,Gas Transmission/Marketing,True,False,False,INE129A01019,NIFTY INFRASTRUCTURE
4131,ASHOKLEY,Ashok Leyland Limited,Commercial Vehicles,True,False,False,INE208A01029,NIFTY INFRASTRUCTURE
4132,HINDPETRO,Hindustan Petroleum Corporation Limited,Refineries & Marketing,True,False,False,INE169701013,NIFTY INFRASTRUCTURE
4133,BHARTIARTL,Bharti Airtel Limited,Telecom - Cellular & Fixed line services,True,False,False,INE397D01024,NIFTY INFRASTRUCTURE
4134,POWERGRID,Power Grid Corporation of India Limited,Power - Transmission,True,False,False,INE752E01010,NIFTY INFRASTRUCTURE
4135,SIEMENS,Siemens Limited,Heavy Electrical Equipment,True,False,False,INE003A01024,NIFTY MNC
4136,CRISIL,CRISIL Limited,Other Financial Services,False,False,False,INE007A01025,NIFTY MNC
4137,ABB,ABB India Limited,Heavy Electrical Equipment,True,False,False,INE117A01022,NIFTY MNC
4138,CUMMINSIND,Cummins India Limited,Compressors Pumps & Diesel Engines,True,False,False,INE298A01020,NIFTY MNC
4139,AMBUJACEM,Ambuja Cements Limited,Cement & Cement Products,True,False,False,INE079A01024,NIFTY MNC
4140,BOSCHLTD,Bosch Limited,Auto Components & Equipments,True,False,False,INE323A01026,NIFTY MNC
4141,OFSS,Oracle Financial Services Software Limited,Software Products,True,False,False,INE881D01027,NIFTY MNC
4142,UBL,United Breweries Limited,Breweries & Distilleries,True,False,False,INE686F01025,NIFTY MNC
4143,JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,Pharmaceuticals,False,False,False,INE572A01036,NIFTY MNC
4144,BATAINDIA,Bata India Limited,Footwear,True,False,False,INE176A01028,NIFTY MNC
4145,CASTROLIND,Castrol India Limited,Lubricants,False,False,False,INE172A01027,NIFTY MNC
4146,LINDEINDIA,Linde India Limited,Industrial Gases,False,False,False,INE473A01011,NIFTY MNC
4147,ABBOTINDIA,Abbott India Limited,Pharmaceuticals,True,False,False,INE358A01014,NIFTY MNC
4148,HONAUT,Honeywell Automation India Limited,Industrial Products,False,False,False,INE671A01010,NIFTY MNC
4149,UNITDSPR,United Spirits Limited,Breweries & Distilleries,True,False,False,INE854D01024,NIFTY MNC
4150,BRITANNIA,Britannia Industries Limited,Packaged Foods,True,False,False,INE216A07052,NIFTY MNC
4151,3MINDIA,3M India Limited,Diversified,False,False,False,INE470A01017,NIFTY MNC
4152,COLPAL,Colgate Palmolive (India) Limited,Personal Care,True,False,False,INE259A01022,NIFTY MNC
4153,SCHAEFFLER,Schaeffler India Limited,Auto Components & Equipments,False,False,False,INE513A01022,NIFTY MNC
4154,ESCORTS,Escorts Kubota Limited,Tractors,True,False,False,INE042A07052,NIFTY MNC
4155,SKFINDIA,SKF India Limited,Abrasives & Bearings,False,False,False,INE640A01023,NIFTY MNC
4156,PGHH,Procter & Gamble Hygiene and Health Care Limited,Personal Care,False,False,False,INE179A01014,NIFTY MNC
4157,ASHOKLEY,Ashok Leyland Limited,Commercial Vehicles,True,False,False,INE208A01029,NIFTY MNC
4158,NESTLEIND,Nestle India Limited,Packaged Foods,True,False,False,INE239A01024,NIFTY MNC
4159,MARUTI,Maruti Suzuki India Limited,Passenger Cars & Utility Vehicles,True,False,False,INE585B01010,NIFTY MNC
4160,TIMKEN,Timken India Limited,Abrasives & Bearings,False,False,False,INE325A01013,NIFTY MNC
4161,VEDL,Vedanta Limited,Diversified Metals,True,False,False,INE205A01025,NIFTY MNC
4162,HINDUNILVR,Hindustan Unilever Limited,Diversified FMCG,True,False,False,INE030A01027,NIFTY MNC
4163,GLAND,Gland Pharma Limited,Pharmaceuticals,False,False,False,INE068V01023,NIFTY MNC
4164,GRINDWELL,Grindwell Norton Limited,Abrasives & Bearings,False,False,False,INE536A01023,NIFTY MNC
4165,M&M,Mahindra & Mahindra Limited,Passenger Cars & Utility Vehicles,True,False,False,INE101A01026,NIFTY GROWTH SECTORS 15
4166,TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,Tea & Coffee,True,False,False,INE192A01025,NIFTY GROWTH SECTORS 15
4167,CIPLA,Cipla Limited,Pharmaceuticals,True,False,False,INE059A01026,NIFTY GROWTH SECTORS 15
4168,INFY,Infosys Limited,Computers - Software & Consulting,True,False,False,INE009A01021,NIFTY GROWTH SECTORS 15
4169,SUNPHARMA,Sun Pharmaceutical Industries Limited,Pharmaceuticals,True,False,False,INE044A01036,NIFTY GROWTH SECTORS 15
4170,HCLTECH,HCL Technologies Limited,Computers - Software & Consulting,True,False,False,INE860A01027,NIFTY GROWTH SECTORS 15
4171,ASHOKLEY,Ashok Leyland Limited,Commercial Vehicles,True,False,False,INE208A01029,NIFTY GROWTH SECTORS 15
4172,NESTLEIND,Nestle India Limited,Packaged Foods,True,False,False,INE239A01024,NIFTY GROWTH SECTORS 15
4173,MARUTI,Maruti Suzuki India Limited,Passenger Cars & Utility Vehicles,True,False,False,INE585B01010,NIFTY GROWTH SECTORS 15
4174,TCS,Tata Consultancy Services Limited,Computers - Software & Consulting,True,False,False,INE467B01029,NIFTY GROWTH SECTORS 15
4175,TATAMOTORS,Tata Motors Limited,Passenger Cars & Utility Vehicles,True,False,False,INE155A01022,NIFTY GROWTH SECTORS 15
4176,ITC,ITC Limited,Diversified FMCG,True,False,False,INE154A01025,NIFTY GROWTH SECTORS 15
4177,HINDUNILVR,Hindustan Unilever Limited,Diversified FMCG,True,False,False,INE030A01027,NIFTY GROWTH SECTORS 15
4178,WIPRO,Wipro Limited,Computers - Software & Consulting,True,False,False,INE075A01022,NIFTY GROWTH SECTORS 15
4179,TITAN,Titan Company Limited,Gems Jewellery And Watches,True,False,False,INE280A01028,NIFTY GROWTH SECTORS 15
4180,PFC,Power Finance Corporation Limited,Financial Institution,True,False,False,INE134E07422,NIFTY PSE
4181,IRFC,Indian Railway Finance Corporation Limited,Financial Institution,False,False,False,INE053F07678,NIFTY PSE
4182,BEL,Bharat Electronics Limited,Aerospace & Defense,True,False,False,INE263A01024,NIFTY PSE
4183,RECLTD,REC Limited,Financial Institution,True,False,False,INE020B07GY2,NIFTY PSE
4184,HAL,Hindustan Aeronautics Limited,Aerospace & Defense,True,False,False,INE066F01020,NIFTY PSE
4185,BHEL,Bharat Heavy Electricals Limited,Heavy Electrical Equipment,True,False,False,INE257A01026,NIFTY PSE
4186,OIL,Oil India Limited,Oil Exploration & Production,False,False,False,INE274J01014,NIFTY PSE
4187,CONCOR,Container Corporation of India Limited,Logistics Solution Provider,True,False,False,INE111A01025,NIFTY PSE
4188,COALINDIA,Coal India Limited,Coal,True,False,False,INE522F01014,NIFTY PSE
4189,IRCTC,Indian Railway Catering And Tourism Corporation Limited,Tour Travel Related Services,True,False,False,INE335Y01020,NIFTY PSE
4190,NTPC,NTPC Limited,Power Generation,True,False,False,INE733E07JE0,NIFTY PSE
4191,ONGC,Oil & Natural Gas Corporation Limited,Oil Exploration & Production,True,False,False,INE213A01029,NIFTY PSE
4192,IOC,Indian Oil Corporation Limited,Refineries & Marketing,True,False,False,INE242A01010,NIFTY PSE
4193,BPCL,Bharat Petroleum Corporation Limited,Refineries & Marketing,True,False,False,INE029A01011,NIFTY PSE
4194,GAIL,GAIL (India) Limited,Gas Transmission/Marketing,True,False,False,INE129A01019,NIFTY PSE
4195,NHPC,NHPC Limited,Power Generation,False,False,False,INE848E07542,NIFTY PSE
4196,HINDPETRO,Hindustan Petroleum Corporation Limited,Refineries & Marketing,True,False,False,INE169701013,NIFTY PSE
4197,POWERGRID,Power Grid Corporation of India Limited,Power - Transmission,True,False,False,INE752E01010,NIFTY PSE
4198,SAIL,Steel Authority of India Limited,Iron & Steel,True,False,False,INE114A01011,NIFTY PSE
4199,NMDC,NMDC Limited,Industrial Minerals,True,False,False,INE584A01023,NIFTY PSE
4200,ZOMATO,Zomato Limited,E-Retail/ E-Commerce,False,False,False,INE758T01015,NIFTY SERVICES SECTOR
4201,ADANIPORTS,Adani Ports and Special Economic Zone Limited,Port & Port services,True,False,False,INE742F01042,NIFTY SERVICES SECTOR
4202,MAXHEALTH,Max Healthcare Institute Limited,Hospital,False,False,False,INE027H01010,NIFTY SERVICES SECTOR
4203,NAUKRI,Info Edge (India) Limited,Internet & Catalogue Retail,True,False,False,INE663F01024,NIFTY SERVICES SECTOR
4204,ADANIGREEN,Adani Green Energy Limited,Power Generation,False,False,False,INE364U01010,NIFTY SERVICES SECTOR
4205,TATAPOWER,Tata Power Company Limited,Integrated Power Utilities,True,False,False,INE245A01021,NIFTY SERVICES SECTOR
4206,JIOFIN,Jio Financial Services Limited,Non Banking Financial Company (NBFC),False,False,False,INE758E01017,NIFTY SERVICES SECTOR
4207,APOLLOHOSP,Apollo Hospitals Enterprise Limited,Hospital,True,False,False,INE437A01024,NIFTY SERVICES SECTOR
4208,HDFCBANK,HDFC Bank Limited,Private Sector Bank,True,False,False,INE040A01034,NIFTY SERVICES SECTOR
4209,LTIM,LTIMindtree Limited,Computers - Software & Consulting,True,False,False,INE214T01019,NIFTY SERVICES SECTOR
4210,NTPC,NTPC Limited,Power Generation,True,False,False,INE733E07JE0,NIFTY SERVICES SECTOR
4211,SBIN,State Bank of India,Public Sector Bank,True,False,False,INE062A08041,NIFTY SERVICES SECTOR
4212,INDUSINDBK,IndusInd Bank Limited,Private Sector Bank,True,False,False,INE095A01012,NIFTY SERVICES SECTOR
4213,AXISBANK,Axis Bank Limited,Private Sector Bank,True,False,False,INE238A01034,NIFTY SERVICES SECTOR
4214,SHRIRAMFIN,Shriram Finance Limited,Non Banking Financial Company (NBFC),True,False,False,INE721A07HM0,NIFTY SERVICES SECTOR
4215,KOTAKBANK,Kotak Mahindra Bank Limited,Private Sector Bank,True,False,False,INE237A01028,NIFTY SERVICES SECTOR
4216,TECHM,Tech Mahindra Limited,Computers - Software & Consulting,True,False,False,INE669C01036,NIFTY SERVICES SECTOR
4217,GAIL,GAIL (India) Limited,Gas Transmission/Marketing,True,False,False,INE129A01019,NIFTY SERVICES SECTOR
4218,INFY,Infosys Limited,Computers - Software & Consulting,True,False,False,INE009A01021,NIFTY SERVICES SECTOR
4219,HDFCLIFE,HDFC Life Insurance Company Limited,Life Insurance,True,False,False,INE795G01014,NIFTY SERVICES SECTOR
4220,HCLTECH,HCL Technologies Limited,Computers - Software & Consulting,True,False,False,INE860A01027,NIFTY SERVICES SECTOR
4221,ICICIBANK,ICICI Bank Limited,Private Sector Bank,True,False,False,INE090A01021,NIFTY SERVICES SECTOR
4222,BHARTIARTL,Bharti Airtel Limited,Telecom - Cellular & Fixed line services,True,False,False,INE397D01024,NIFTY SERVICES SECTOR
4223,TCS,Tata Consultancy Services Limited,Computers - Software & Consulting,True,False,False,INE467B01029,NIFTY SERVICES SECTOR
4224,POWERGRID,Power Grid Corporation of India Limited,Power - Transmission,True,False,False,INE752E01010,NIFTY SERVICES SECTOR
4225,WIPRO,Wipro Limited,Computers - Software & Consulting,True,False,False,INE075A01022,NIFTY SERVICES SECTOR
4226,BAJFINANCE,Bajaj Finance Limited,Non Banking Financial Company (NBFC),True,False,False,INE296A01024,NIFTY SERVICES SECTOR
4227,DMART,Avenue Supermarts Limited,Diversified Retail,False,False,False,INE192R01011,NIFTY SERVICES SECTOR
4228,BAJAJFINSV,Bajaj Finserv Limited,Holding Company,True,False,False,INE918I01026,NIFTY SERVICES SECTOR
4229,SBILIFE,SBI Life Insurance Company Limited,Life Insurance,True,False,False,INE123W01016,NIFTY SERVICES SECTOR
4230,ADANIENT,Adani Enterprises Limited,Trading - Minerals,True,False,False,INE423A01024,NIFTY100 LIQUID 15
4231,ADANIPORTS,Adani Ports and Special Economic Zone Limited,Port & Port services,True,False,False,INE742F01042,NIFTY100 LIQUID 15
4232,COALINDIA,Coal India Limited,Coal,True,False,False,INE522F01014,NIFTY100 LIQUID 15
4233,APOLLOHOSP,Apollo Hospitals Enterprise Limited,Hospital,True,False,False,INE437A01024,NIFTY100 LIQUID 15
4234,RELIANCE,Reliance Industries Limited,Refineries & Marketing,True,False,False,INE002A01018,NIFTY100 LIQUID 15
4235,SBIN,State Bank of India,Public Sector Bank,True,False,False,INE062A08041,NIFTY100 LIQUID 15
4236,INDUSINDBK,IndusInd Bank Limited,Private Sector Bank,True,False,False,INE095A01012,NIFTY100 LIQUID 15
4237,SHRIRAMFIN,Shriram Finance Limited,Non Banking Financial Company (NBFC),True,False,False,INE721A07OG8,NIFTY100 LIQUID 15
4238,KOTAKBANK,Kotak Mahindra Bank Limited,Private Sector Bank,True,False,False,INE237A01028,NIFTY100 LIQUID 15
4239,MARUTI,Maruti Suzuki India Limited,Passenger Cars & Utility Vehicles,True,False,False,INE585B01010,NIFTY100 LIQUID 15
4240,BHARTIARTL,Bharti Airtel Limited,Telecom - Cellular & Fixed line services,True,False,False,INE397D01024,NIFTY100 LIQUID 15
4241,POWERGRID,Power Grid Corporation of India Limited,Power - Transmission,True,False,False,INE752E01010,NIFTY100 LIQUID 15
4242,TATAMOTORS,Tata Motors Limited,Passenger Cars & Utility Vehicles,True,False,False,INE155A01022,NIFTY100 LIQUID 15
4243,BAJFINANCE,Bajaj Finance Limited,Non Banking Financial Company (NBFC),True,False,False,INE296A01024,NIFTY100 LIQUID 15
4244,TATASTEEL,Tata Steel Limited,Iron & Steel,True,False,False,INE081A01020,NIFTY100 LIQUID 15
4245,DIXON,Dixon Technologies (India) Limited,Consumer Electronics,True,False,False,INE935N01020,NIFTY MIDCAP LIQUID 15
4246,INDHOTEL,The Indian Hotels Company Limited,Hotels & Resorts,True,False,False,INE053A07133,NIFTY MIDCAP LIQUID 15
4247,CUMMINSIND,Cummins India Limited,Compressors Pumps & Diesel Engines,True,False,False,INE298A01020,NIFTY MIDCAP LIQUID 15
4248,GODREJPROP,Godrej Properties Limited,Residential Commercial Projects,True,False,False,INE484J01027,NIFTY MIDCAP LIQUID 15
4249,BHARATFORG,Bharat Forge Limited,Auto Components & Equipments,True,False,False,INE465A01025,NIFTY MIDCAP LIQUID 15
4250,POLYCAB,Polycab India Limited,Cables - Electricals,True,False,False,INE455K01017,NIFTY MIDCAP LIQUID 15
4251,INDUSTOWER,Indus Towers Limited,Telecom - Infrastructure,True,False,False,INE121J01017,NIFTY MIDCAP LIQUID 15
4252,LUPIN,Lupin Limited,Pharmaceuticals,True,False,False,INE326A01037,NIFTY MIDCAP LIQUID 15
4253,FEDERALBNK,The Federal Bank  Limited,Private Sector Bank,True,False,False,INE171A01029,NIFTY MIDCAP LIQUID 15
4254,HDFCAMC,HDFC Asset Management Company Limited,Asset Management Company,True,False,False,INE127D01025,NIFTY MIDCAP LIQUID 15
4255,AUROPHARMA,Aurobindo Pharma Limited,Pharmaceuticals,True,False,False,INE406A01037,NIFTY MIDCAP LIQUID 15
4256,PERSISTENT,Persistent Systems Limited,Computers - Software & Consulting,True,False,False,INE262H01021,NIFTY MIDCAP LIQUID 15
4257,IDFCFIRSTB,IDFC First Bank Limited,Private Sector Bank,True,False,False,INE092T08CG7,NIFTY MIDCAP LIQUID 15
4258,ASHOKLEY,Ashok Leyland Limited,Commercial Vehicles,True,False,False,INE208A01029,NIFTY MIDCAP LIQUID 15
4259,UPL,UPL Limited,Pesticides & Agrochemicals,True,False,False,INE628A03024,NIFTY MIDCAP LIQUID 15
4260,PAYTM,One 97 Communications Limited,Financial Technology (Fintech),False,False,False,INE982J01020,NIFTY INDIA DIGITAL
4261,INDIAMART,Indiamart Intermesh Limited,Internet & Catalogue Retail,True,False,False,INE933S01016,NIFTY INDIA DIGITAL
4262,ZOMATO,Zomato Limited,E-Retail/ E-Commerce,False,False,False,INE758T01015,NIFTY INDIA DIGITAL
4263,NAUKRI,Info Edge (India) Limited,Internet & Catalogue Retail,True,False,False,INE663F01024,NIFTY INDIA DIGITAL
4264,IDEA,Vodafone Idea Limited,Telecom - Cellular & Fixed line services,True,False,False,INE669E01016,NIFTY INDIA DIGITAL
4265,OFSS,Oracle Financial Services Software Limited,Software Products,True,False,False,INE881D01027,NIFTY INDIA DIGITAL
4266,IRCTC,Indian Railway Catering And Tourism Corporation Limited,Tour Travel Related Services,True,False,False,INE335Y01020,NIFTY INDIA DIGITAL
4267,LTIM,LTIMindtree Limited,Computers - Software & Consulting,True,False,False,INE214T01019,NIFTY INDIA DIGITAL
4268,COFORGE,Coforge Limited,Computers - Software & Consulting,True,False,False,INE591G01017,NIFTY INDIA DIGITAL
4269,TATAELXSI,Tata Elxsi Limited,Computers - Software & Consulting,False,False,False,INE670A01012,NIFTY INDIA DIGITAL
4270,TATATECH,Tata Technologies Limited,IT Enabled Services,False,False,False,INE142M01025,NIFTY INDIA DIGITAL
4271,AFFLE,Affle (India) Limited,IT Enabled Services,False,False,False,INE00WC01027,NIFTY INDIA DIGITAL
4272,PERSISTENT,Persistent Systems Limited,Computers - Software & Consulting,True,False,False,INE262H01021,NIFTY INDIA DIGITAL
4273,TATACOMM,Tata Communications Limited,Telecom - Cellular & Fixed line services,True,False,False,INE151A01013,NIFTY INDIA DIGITAL
4274,BSOFT,BIRLASOFT LIMITED,Computers - Software & Consulting,True,False,False,INE836A01035,NIFTY INDIA DIGITAL
4275,MPHASIS,MphasiS Limited,Computers - Software & Consulting,True,False,False,INE356A01018,NIFTY INDIA DIGITAL
4276,TANLA,Tanla Platforms Limited,Software Products,False,False,False,INE483C01032,NIFTY INDIA DIGITAL
4277,KPITTECH,KPIT Technologies Limited,Computers - Software & Consulting,False,False,False,INE04I401011,NIFTY INDIA DIGITAL
4278,INTELLECT,Intellect Design Arena Limited,Computers - Software & Consulting,False,False,False,INE306R01017,NIFTY INDIA DIGITAL
4279,TECHM,Tech Mahindra Limited,Computers - Software & Consulting,True,False,False,INE669C01036,NIFTY INDIA DIGITAL
4280,INFY,Infosys Limited,Computers - Software & Consulting,True,False,False,INE009A01021,NIFTY INDIA DIGITAL
4281,HCLTECH,HCL Technologies Limited,Computers - Software & Consulting,True,False,False,INE860A01027,NIFTY INDIA DIGITAL
4282,LTTS,L&T Technology Services Limited,IT Enabled Services,True,False,False,INE010V01017,NIFTY INDIA DIGITAL
4283,NYKAA,FSN E-Commerce Ventures Limited,E-Retail/ E-Commerce,False,False,False,INE388Y01029,NIFTY INDIA DIGITAL
